"","V1","V2","V3","V4","V5"
"1",0.0120873910028833,0.0127810619671055,0.0117383407866569,0.0319859228723363,0.00505801667848
"2",0.00311971402767492,0.00217292923409622,0.0430198298800675,0.0137770386900301,0.0449419216948072
"3",0.00133150247256472,0.0143407418081255,0.00216905038194842,0.00990171885278556,0.000674100331222136
"4",0.00825123429642367,0.00234047180597575,0.0317774267345814,0.251996313574875,0.00120572070544175
"5",0.00312443012142881,0.625639836865352,0.0667471408654075,0.0784821198462048,0.00532328624458627
"6",0.390335048018083,0.00793553898164246,0.0130838206620178,0.0391639596467939,0.0300815693092164
"7",0.0279262653289843,0.0458167007922797,0.0274274012459515,0.0028106037518218,0.00690515854967851
"8",0.00847751021301724,0.0374853327168409,0.00897769749199657,0.414856793526407,0.0251128811406741
"9",0.00849856570195641,0.0187981764994833,0.661052368368304,0.0719382710396056,0.338681311506427
"10",7.82734831699154e-05,0.00320798136499424,0.00993188831653577,0.0020459689377599,0.000242401971464217
"11",0.0758474287285894,0.0839907712322388,0.00981014408322481,0.0276557615061545,0.00662472385988332
"12",0.0188718481237423,0.00333186805772279,0.0091188452118467,0.0106259336316463,0.0118543361537138
"13",0.00933181657379745,0.0153812689809335,0.0264519247359666,0.00255109070858395,0.00327623815785995
"14",0.00972339760420656,0.00116377619507381,0.00207772152190635,0.00373627290027536,0.0103116993961113
"15",0.0219127555572816,0.0111276821063044,0.0107416019897541,0.0194869640440495,0.00534985768135279
"16",0.00550501787955135,0.0114758068592453,0.0189515817852899,0.00198451584396734,0.0174637606458682
"17",0.109067023769166,0.0427137853756238,0.00168059272975156,0.00421974056123786,0.0284726536924081
"18",0.277896244049786,0.00587650484386422,0.0211455513673654,0.00194292434694227,0.047030519620098
"19",0.00232525917407616,0.00116262331126819,0.0217565549482044,0.0103859012471994,0.00164856922153908
"20",0.00628927387361732,0.0532571410018302,0.00234051689322289,0.000452184471323233,0.409741273439168
