"","x"
"1",5
"2",7
"3",5
"4",5
"5",3
"6",5
"7",2
"8",6
"9",5
"10",7
"11",7
"12",2
"13",4
"14",3
"15",3
"16",3
"17",1
"18",4
"19",6
"20",5
"21",2
"22",7
"23",4
"24",3
"25",1
"26",1
"27",1
"28",4
"29",3
"30",1
"31",6
"32",1
"33",1
"34",7
"35",5
"36",3
"37",5
"38",6
"39",4
"40",3
"41",4
"42",2
"43",5
"44",7
"45",3
"46",6
"47",2
"48",6
"49",2
"50",6
"51",4
"52",5
"53",6
"54",2
"55",3
"56",2
"57",7
"58",5
"59",4
"60",7
"61",1
"62",7
"63",6
"64",2
"65",6
"66",3
"67",2
"68",2
"69",4
"70",6
"71",3
"72",4
"73",2
"74",2
"75",1
"76",6
"77",1
"78",1
"79",1
"80",7
"81",6
"82",4
"83",7
"84",1
"85",2
"86",7
"87",6
"88",5
"89",7
"90",4
"91",1
"92",4
"93",3
"94",5
"95",6
"96",7
"97",7
"98",6
"99",6
"100",4
"101",3
"102",6
"103",7
"104",4
"105",4
"106",5
"107",3
"108",1
"109",2
"110",6
"111",2
"112",6
"113",2
"114",5
"115",3
"116",5
"117",1
"118",3
"119",4
"120",7
"121",6
"122",5
"123",7
"124",5
"125",6
"126",1
"127",6
"128",7
"129",1
"130",4
"131",3
"132",1
"133",5
"134",2
"135",3
"136",4
"137",4
"138",1
"139",2
"140",3
"141",1
"142",7
"143",1
"144",6
"145",2
"146",7
"147",3
"148",2
"149",5
"150",2
"151",3
"152",2
"153",1
"154",4
"155",4
"156",6
"157",2
"158",5
"159",6
"160",5
"161",5
"162",4
"163",5
"164",3
"165",6
"166",4
"167",1
"168",5
"169",2
"170",3
"171",2
"172",4
"173",5
"174",2
"175",3
"176",1
"177",1
"178",2
"179",1
"180",2
"181",3
"182",5
"183",3
"184",5
"185",5
"186",4
"187",1
"188",7
"189",7
"190",6
"191",6
"192",6
"193",6
"194",4
"195",3
"196",7
"197",3
"198",3
"199",4
"200",4
