"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.000238998896232939,0.00988724339464693,0.0178027840957162,0.038691700881165,0.0263113559248846,0.0055467237684817,0.00887500546153375,0.0105401884310729,0.00399272001071847
"2",0.000650855312467069,0.0159250826475475,0.00543719529388303,0.0183274802108161,0.0620050318219376,0.0468689859918428,0.0742313007052046,0.0236634835778539,0.0196556650200955
"3",0.00158889702792488,0.0106171735980817,0.0205500008953102,0.00246071885250025,0.010032170566326,0.0142987325267493,0.0138335057068297,0.00682046214812084,0.0150164685377797
"4",0.326915514495275,0.0193729623132923,0.16199592301922,0.00344041298210385,0.255766420645607,0.00839019592869203,0.00563175739750443,0.000648437169905802,0.00784942246122864
"5",0.050091066975214,0.00159780431326651,0.0019230431007104,0.0187980395572883,0.0258883974782559,0.000350905488054514,0.000610242474506483,0.000209877237212854,0.00175953432426085
"6",0.0708967481139386,0.523200568442044,0.0239076766471064,0.0208959021040463,0.012805696725191,0.381210997483948,0.01027792576202,0.00703239463491598,0.0243161196139332
"7",0.0230835546662862,0.00136196134514097,0.0141694136404963,0.00577861527633552,0.0319718006643707,0.00617318262008781,0.0369134990223369,0.0175283613004771,0.00486449020046742
"8",0.0047995991451083,0.0276455500686513,0.0661136885603323,0.00572946002888801,0.00521999354915572,0.0478237584435749,0.00153149338546444,0.00403293998649469,0.042184973302881
"9",0.00754317914901683,0.0520289632322186,0.00525551564983663,0.0140394654222095,0.00663148137662948,0.000154684064634854,0.00348758592523378,0.00481700386367335,0.0107801108021968
"10",0.00425079671329947,0.00528687701940828,0.0115875257060741,0.0268970379771475,0.00108371383877194,8.46466630612898e-05,0.162929300092084,0.000157371532655925,0.00430695684655059
"11",0.317519131379866,0.038084567076709,0.00132280171720148,0.00436952665498991,0.0124853158858639,0.0152528557553327,0.0494045736203255,0.0424848760570735,0.104421483442141
"12",0.00030253271233891,0.0259259058577811,0.0109377445067003,0.0107706311242879,0.0475497247603183,0.0347930606328541,0.00247541270606901,0.7004073588702,0.00766778119754498
"13",0.0123148872119666,0.0052832302550425,0.561786846040012,0.0135233240439341,0.00852733472672081,0.327814478549723,0.010602124999395,0.0544673595768108,0.00577097191267145
"14",0.0078236971637906,0.155004354061159,0.0136283968273934,0.577140053984413,0.0803475242488105,0.0195635417614963,0.0884375928999453,0.00990839425886047,0.0768050754804944
"15",0.00145498201215775,0.0309575772938521,0.00069196392166033,0.019683505102359,0.192666783266196,0.0096900236312591,0.00942581237401086,0.012375610942983,0.0130099164707854
"16",0.0104321155148826,0.0201654428082923,0.0292994895638044,0.157112863428719,0.00840988043516775,0.00773207758104156,0.473032737008202,0.00875681763085316,0.605841061392357
"17",0.113128598688584,0.00786186084352665,0.0230792175714731,0.0269118644754756,0.0027152526627412,0.000596561577927476,0.00473268433821248,0.0503947137468821,0.00717141033984908
"18",0.0176003692334382,0.0232900840847565,0.0171708480352203,0.0164160589275304,0.168378928649545,0.035530344780609,0.0354798249734157,0.0226256199660187,0.015146473211381
"19",0.0191912665758268,0.0045283816627186,0.0014981998661862,0.00334427853906203,0.00508662022278418,0.0282710813238988,0.000145741498128934,0.0227906439723926,0.0166197806150015
"20",0.0101732090123855,0.0219744096818645,0.0118417253416625,0.0156690604267287,0.0361165725507229,0.00985316142673066,0.00794187964957649,0.000338085095542085,0.0128195848176624
