"","V1","V2","V3","V4","V5"
"1",0.0026059414408454,0.0105683306557636,0.000425106182836634,0.0315186171654086,0.0249580253813763
"2",0.062041092755463,0.00568468035791973,0.0180176914676378,0.0102135583433621,0.0216741889899094
"3",0.00674522412630311,0.00792683561179921,0.00979914323522659,0.0334094298781107,0.0076287662108608
"4",0.0201134370148274,0.00684487791721516,0.0074291125354949,0.143230416963572,0.0224031055312757
"5",0.0645145064882007,0.726223956517782,0.0526946979864577,0.0896991526379357,0.000111916244570386
"6",0.291784077808548,0.00352121115374829,0.0269377679114626,0.0286568674521783,0.014607721126452
"7",0.0194151681872606,0.0532991523135253,0.0157095483694443,0.0033305826241019,0.0046666593538642
"8",0.00626838804433537,0.00341180681943601,1.22544561738196e-06,0.330895010520093,0.00597040224939375
"9",0.0121622328957912,0.000523002834776702,0.756763114214647,0.100192577737208,0.376342672609702
"10",0.0115519428430393,0.00865674016227407,0.00807517070644476,0.0283856107639673,0.0898995888555071
"11",0.0113981623951226,0.0933145001696841,0.00674541261180147,0.0432579685768621,0.00131093931132555
"12",0.0163163343802684,0.00549644443260928,0.0168135039538674,0.000885368863800795,0.0260270245049655
"13",0.00249274730041657,0.000768448480068631,0.00401483931244518,0.0536887543674175,0.00411266684493418
"14",0.00890220028803764,0.00514897838595191,0.00585756758204766,0.00789136492135396,0.0106604783263438
"15",0.0154546778776287,0.00602112782983213,0.0135710384583878,0.0308165849060013,0.0383211593768132
"16",0.00131481359572326,0.0162488590826455,0.00953396172692119,0.000381196589027938,0.0420207639052056
"17",0.100286501552179,0.0239257275423539,0.00354949331256813,0.00578881669955209,0.013363226392396
"18",0.28005022148018,0.00495232312069088,0.0329411375025424,0.00939835247604031,0.00320254533784925
"19",0.029467209999805,0.00731581781298594,0.00913345861675175,0.0312683056707342,0.0064021578952775
"20",0.0371151195260259,0.010147178798938,0.00198700886739794,0.0170914628432724,0.286315991551978
