"","V1","V2","V3","V4","V5"
"1",0.0383029175810389,0.0104966262840369,0.0305573298622664,0.0201149055121989,0.0196272408543689
"2",0.0493923066049527,0.0295352331485038,0.0272668793918314,0.015856806956807,0.00650741572473346
"3",0.00356925446820251,0.00063796078439082,0.00145891738768801,0.0312471465715713,1.41708677344882e-05
"4",0.0178727177151186,0.0093342067814789,0.0271752717961575,0.19567149606599,0.0219245490520733
"5",0.00669285209613138,0.620711323078616,0.0656747158832744,0.0159435712757671,0.0274453558345986
"6",0.271870065592889,0.00373088338870773,0.000574827021992954,0.0743793659012897,0.0263585845943913
"7",0.00281175965557855,0.0238686138852052,0.0151507783207207,0.0187151114493609,0.0239215367847942
"8",0.0311195069958442,0.00539139546612938,0.0182739842773516,0.44967169106296,0.00464614683935786
"9",0.00729286650405343,0.0159152036994417,0.618684261242905,0.107589540717389,0.397762928131409
"10",0.00483500291474019,0.0287299411120758,0.00577196361716521,0.00250766265819951,0.00533713790274972
"11",0.00987707000192123,0.104231855405173,0.0263240488462184,0.00630943746384684,0.024247464779427
"12",0.00482059245109365,0.00964456490257478,0.00864154273723149,0.0116683788020428,0.015243183291345
"13",0.000504442341442011,0.00200034492637775,0.00300754017775887,0.00509209789282431,0.0328113280444583
"14",0.00987225920940968,0.000380620858714772,0.0136040927358872,0.00577353254696019,0.0139357516796389
"15",0.00535513863947634,0.00326783120987147,0.0108671632529557,0.000983167758236185,0.00608611742464167
"16",0.00529943247316581,0.0105901042250526,0.00462703001398935,0.020729848874592,0.0500490026458583
"17",0.116963699110655,0.0427189069670314,0.00198957735542238,0.00612245780303888,0.00716401175171551
"18",0.389716557679712,0.0220425110949688,0.000142849635870125,0.00222478659842534,0.0144937241552372
"19",0.00983685521010205,0.0101307968339153,0.109476980934555,0.00563291794495258,0.00600070657210661
"20",0.0139947027544722,0.0466410759477337,0.0107302455087586,0.00376607614354846,0.29642364306936
