"","x"
"1",7
"2",7
"3",5
"4",7
"5",3
"6",6
"7",6
"8",6
"9",1
"10",2
"11",7
"12",7
"13",4
"14",6
"15",2
"16",7
"17",1
"18",7
"19",6
"20",2
"21",3
"22",7
"23",5
"24",4
"25",1
"26",3
"27",1
"28",4
"29",7
"30",7
"31",4
"32",1
"33",1
"34",7
"35",5
"36",6
"37",4
"38",6
"39",4
"40",3
"41",3
"42",6
"43",4
"44",7
"45",6
"46",7
"47",6
"48",6
"49",3
"50",7
"51",4
"52",3
"53",7
"54",7
"55",2
"56",4
"57",2
"58",6
"59",3
"60",3
"61",3
"62",4
"63",5
"64",2
"65",6
"66",3
"67",2
"68",2
"69",1
"70",2
"71",1
"72",4
"73",2
"74",5
"75",7
"76",1
"77",7
"78",1
"79",1
"80",4
"81",7
"82",6
"83",7
"84",1
"85",3
"86",6
"87",6
"88",5
"89",5
"90",2
"91",3
"92",4
"93",5
"94",2
"95",6
"96",7
"97",3
"98",6
"99",6
"100",2
"101",2
"102",1
"103",3
"104",4
"105",5
"106",5
"107",1
"108",3
"109",2
"110",6
"111",4
"112",6
"113",1
"114",5
"115",1
"116",6
"117",1
"118",3
"119",4
"120",7
"121",6
"122",4
"123",6
"124",7
"125",2
"126",1
"127",2
"128",7
"129",1
"130",4
"131",4
"132",7
"133",1
"134",1
"135",3
"136",4
"137",5
"138",1
"139",1
"140",6
"141",1
"142",4
"143",1
"144",6
"145",2
"146",7
"147",1
"148",6
"149",1
"150",2
"151",6
"152",2
"153",1
"154",4
"155",5
"156",6
"157",4
"158",5
"159",6
"160",5
"161",1
"162",7
"163",1
"164",3
"165",5
"166",4
"167",1
"168",7
"169",1
"170",2
"171",7
"172",4
"173",1
"174",4
"175",2
"176",3
"177",6
"178",6
"179",4
"180",3
"181",1
"182",5
"183",3
"184",5
"185",5
"186",7
"187",2
"188",7
"189",3
"190",3
"191",1
"192",6
"193",6
"194",4
"195",3
"196",2
"197",7
"198",3
"199",4
"200",4
