"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.00571832801581728,0.00661789645656291,0.0406664741091481,0.0148410002625111,0.0675574123637863,0.00181380722228025,0.0358184447598202,0.00595898104780178,0.00745441210206057
"2",0.00487117237632728,0.00258892490527182,0.00380403000826831,0.0156450012495919,0.0887925983134748,0.0278274116839408,0.0395237065495659,0.0111272120574634,0.0247447165797779
"3",0.0567934624251847,0.00132620367624938,0.000634422473150804,0.00897829614428457,0.00389924983016336,0.00590029474208634,0.0140552541945829,0.000909376866235027,0.00916477124804383
"4",0.248789600353377,0.000216598330945029,0.0934844509835477,0.0196317985989755,0.302097771506184,0.00712467696947454,0.00922450158915722,0.000185175249572411,0.00881350323826174
"5",0.0415579823220999,0.0125480705526234,0.0156022046109699,0.0365846246948801,0.0125149831560086,0.0379704745336577,0.0406651211618646,0.00350569143482937,0.0117752700772109
"6",0.0156863611741217,0.474479829156589,0.0028996427142778,0.00546576892269304,0.0110604650290952,0.37334574263135,0.00747254727760526,0.0132896452655384,0.0162822385312659
"7",0.00810920050089051,0.00124579888006433,0.00593013945650597,0.00923422254226719,0.0246369769965664,0.00219566771563383,0.0341237946920305,0.00337976815064879,0.00117568092336838
"8",0.00998369464859824,0.0112685333769095,0.14524967809616,0.0498762320252291,0.00475504950035353,0.0276471728619249,0.0150264017089406,0.000844261624810728,0.0429916673136219
"9",0.00223174673655657,0.0101879658176035,0.00651930647437633,0.025103168551185,0.00420821694627889,0.00310322840696746,0.0272623763465398,0.00723543624124523,0.0103530939791568
"10",0.0037238822090611,0.00762737464870518,0.0223318488978734,0.0135839493806084,0.00108566782861315,0.00384386924660811,0.0842004032313065,0.0138928449111931,0.0292724136028624
"11",0.40251138016532,0.0756699090317802,0.0099341008740738,0.00130104075052586,0.00266811002714496,0.0192636489887825,0.0135052289169594,0.0169859581151259,0.000666796931465168
"12",0.00924749980227823,0.00177849968099191,0.0307511374122715,0.000684633983702961,0.0044136051758313,0.0265439385778321,0.00498325663034488,0.754220742996692,0.0195967558977776
"13",0.00422754904076098,0.00228563084415857,0.438393578479991,0.004451168944577,0.0148618115693097,0.347368697604875,0.0373970113919598,0.0209188976328957,0.0481710800404382
"14",0.00357849711910788,0.358581326398402,0.0133349629019805,0.497719531673295,0.0746435740877198,0.0362739982177423,0.0970247264818882,0.0480626572734872,0.0373325731929279
"15",0.0162787483969729,0.0001659062531807,0.0145647019345064,0.0466647695736543,0.192642138623324,0.00936203005844563,0.07474074518112,0.00212636266454237,0.00844794723995488
"16",0.000565002527745716,0.0027246374250709,0.00694459455879547,0.187491848883305,0.0346944025527002,0.0225432301132445,0.376648773993982,0.0186928127749179,0.620018677883358
"17",0.14013274153566,0.00249144333250314,0.0782432174423202,0.00360958385761192,0.0342886498611383,0.0148109346179188,0.0159797431773424,0.0469795770640717,0.062180183073673
"18",0.00706419182479805,0.000278175291885146,0.0216481418822868,0.0392327304114952,0.0837704805032273,0.00844900451979263,0.0113259307217722,0.0139666683420543,0.0250999043068772
"19",0.0097349556770127,0.0127432439478082,0.000250940591095169,0.00132372578678567,0.0219965544131448,0.00895689970292891,0.0253098035915204,0.0118072422559169,0.0113940630009877
"20",0.00919400314830927,0.015174031992695,0.0488124260984008,0.0185769037628209,0.0154122817159348,0.0156552715845139,0.0357122284016971,0.00591068803095763,0.00506425083690994
