"","V1","V2","V3","V4","V5"
"1",0.0124909560497793,0.0796377838626159,0.00481754274799964,0.0280180862045483,0.0194614591055193
"2",0.0738654187663943,0.0106543886354837,0.0148347380382642,0.00841901408821251,0.0139426901873986
"3",0.0141567880179083,0.00587579825911689,0.0405228747518925,0.0176100218998633,0.0103209200925238
"4",0.0212916652746177,0.0160949362781307,0.0279668577324887,0.162884517756581,0.00444076311054976
"5",0.00177895868483461,0.505897400335018,0.096584853241724,0.00502042295551,0.00424228639030818
"6",0.300960547191204,0.0114194694358765,0.00481164891902634,0.0776512794503233,0.0790531343414394
"7",0.027425725510954,0.0107944014057839,0.0068753554622748,0.0239826148698694,0.0529581516651037
"8",0.00646441508273115,0.00532588845199162,0.00142198858227918,0.413097369476806,0.00869673955493018
"9",0.0144313789908443,0.0164737587980281,0.723058605743687,0.0764085146916116,0.297165634135358
"10",0.0125382241486981,0.000328133795495388,0.0154446782234276,0.028397454848506,0.0102273026003924
"11",0.0294330362328501,0.153047642580476,0.00459389905031431,0.0989178517838713,0.0103203716223681
"12",0.00116047624065286,0.00421915795704573,0.00801896319296628,0.00828083331015522,0.0207985537689993
"13",0.00786604515738948,0.00436315096757065,0.00617475307616912,0.00193288621223865,0.00108942549482062
"14",0.0111654337270972,0.00332962507874204,0.00579062630066384,0.00607918167377643,0.0187151541154879
"15",0.0227013202698146,0.0182888300231606,0.00170008950591994,0.000513821443504508,0.00465812481807156
"16",0.00502855243156288,0.0187756875943087,0.000753359039166222,0.0155922465501514,0.00593499475926708
"17",0.0875998042167484,0.0309485740725563,0.00778864721572554,0.00414458597368814,0.00115886506344087
"18",0.299827286730815,0.00339839235311562,0.00346449333476142,0.00575910006962161,0.0236206382693281
"19",0.00876599213960488,0.0354661417165997,0.0129441140639829,0.00470286018433133,0.0467198660610796
"20",0.0410479751354983,0.0656608383988836,0.0124319117772659,0.0125873365568301,0.366474924843614
