"","V1","V2","V3","V4","V5"
"1",0.0123514596528176,0.0229553337843549,0.011391211551283,0.0116641239646559,0.00506948503688396
"2",0.00127384508596465,0.0162895017286464,0.0103443437604268,0.00729309469426829,0.00390107869694952
"3",0.00260745536682183,0.0382018811352032,0.0040302086029133,0.000853493181689351,0.0130761709457465
"4",0.0299828536563052,0.0115278599017641,0.00562465054571498,0.200345951888518,0.0196594460118824
"5",0.00818318636416189,0.488711185447428,0.108228255253647,0.00994118152562111,0.00598816020680658
"6",0.317741988360453,0.00732812317419727,0.00819283524970158,0.0246672950077663,0.0234125980891702
"7",0.020707870075155,0.00596000779257202,0.000829369939387817,0.0168022309272874,0.00542988915782291
"8",0.00279548183557663,0.00620882593970661,0.00663383055303165,0.405003742429101,0.00368088771320555
"9",0.0227918464874631,0.00738945890191506,0.6987004780674,0.129665364378444,0.398566387333746
"10",0.00549080633688456,0.0983426659885497,0.00801156543508219,0.00400209955702879,0.0139781971032522
"11",0.00789674253229425,0.103062447909529,0.0135785227043673,0.0372971598000097,0.0252306912222094
"12",0.0352664637964913,0.0220041081489894,0.00949245282182202,0.0238214658824292,0.0038095126087379
"13",0.00679245375592521,0.0056062566226241,0.00656432982435049,0.0100843079687994,0.0117320726951987
"14",0.000615255118816084,0.00116468839215838,0.00489995524709195,0.00758645720672805,0.00574670237732281
"15",0.00593536329316081,0.00757530708371715,0.0400996193992389,0.0607287197486028,0.0212876624193852
"16",0.0130522898818864,0.0164018383131674,0.00131944938433125,0.0298265558614527,0.004132288894773
"17",0.103541635061126,0.0379472056293868,0.00404077427468568,0.0150179636946836,0.00870332797316121
"18",0.366379299024566,0.0371327921912522,0.00520680757424128,0.000365548568701628,0.0291651515712506
"19",0.00266861757905212,0.0255257305691482,0.035263387285845,0.000495644403475453,0.00864991260665692
"20",0.0339250867350792,0.0406647813456902,0.0175479525254389,0.00453759931073809,0.388780377335839
