"","V1","V2","V3","V4","V5"
"1",0.0407176777261525,0.0139541151405965,0.00792255922108995,0.0302546932070958,0.000523773062682918
"2",0.0259584467165201,0.0028539269251992,0.00618361864300585,0.0162167671975271,0.0201042805119479
"3",0.0103794598253942,0.00239666052078175,0.00694225042630902,0.0571483804020541,0.0104486690882209
"4",0.00137085799850379,0.0526492062758418,0.00106426900960396,0.264548109985374,0.00329198346266878
"5",0.0266675058725386,0.546543677190864,0.112415371155472,0.0110590941306239,0.00509567148206941
"6",0.291279372101872,0.00609301924604764,0.0130271334707118,0.102768879990207,0.0262734875403645
"7",0.000202516770054647,0.00433841120326199,0.0350121495454621,0.00890009565998405,0.00343979577799148
"8",0.0232510660454731,0.0156229029305581,0.0529915045852174,0.326825991422895,0.0318652028797229
"9",0.00134381078167587,0.0161794409769081,0.56938993541495,0.0470247216644877,0.307777455432579
"10",0.0024131913204668,0.0261019571575761,0.00406056085583921,0.00734067193584001,0.00115973059464131
"11",0.00614753898773476,0.103905936900991,0.014565664621724,0.0312073099606557,0.00864512057239169
"12",0.0266319102896275,0.0670601338808367,0.000796126021098477,0.0159616721731585,0.0284136589016049
"13",0.0281715324141517,0.0111341057336672,0.0435287418022359,0.00700549220499624,0.000581735094084437
"14",0.0178690568882465,0.0027302464975605,0.0226785505364538,0.00883832045945195,0.0274700491853487
"15",0.0220904053279131,0.00973607601745577,0.00834328849987049,0.00412651120290029,0.00393809799793396
"16",0.00899995490218542,0.00894626658207403,0.00554178698969389,0.0302886594333451,0.033590407219974
"17",0.0868044066180127,0.0388875591534133,0.00691724363692398,0.0125744489231261,0.000929233812412139
"18",0.340271002208805,0.0175065639592354,0.0165161176646079,0.00107630615000309,0.00432706907568176
"19",0.00587022823058111,0.0150245030783618,0.0492522789028953,0.00418773655900798,0.00421442344024451
"20",0.0335600589740914,0.0383352906287696,0.0228508489968343,0.0126461373372659,0.477910154867435
