"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.0103494726337846,0.00875253018353499,0.00398533039418551,0.0294158207396112,0.00514652884555281,0.00984226311524444,0.0126696129193975,0.00342966675872787,0.0198942780643834
"2",0.00238021067444548,0.00477916343653624,0.000928709914275052,0.035733012146639,0.131456913789679,0.0218317543780917,0.0958919369562385,0.00992278279237964,0.0147166399634842
"3",0.01455165212344,0.00207117359972039,0.0392504100810974,0.0194404319430814,0.00758509684462266,0.0028178626906846,0.0315105448379391,0.00272206772226904,0.0111340324891346
"4",0.312122198434012,0.0197337950732785,0.127567094016371,0.000818323008632959,0.264236279108962,0.0381852761592347,0.00638374216583781,0.0241139841026555,0.000436116065242455
"5",0.0249737826617161,0.00390620053860837,0.0166374517973325,0.046280346325155,0.0281615249576363,0.0177083911341981,0.0509340120735812,0.00521526479330047,0.012478028944887
"6",0.018038559792426,0.387896092814624,0.00283505590686208,0.0121047755910232,0.000115481935160734,0.39137390055236,0.0171872353292329,0.0337396782461811,0.0135968195491834
"7",0.00489250003563236,0.00685689182480077,0.0348503154817285,0.0164365276234342,0.0172574016113538,0.0051318771492643,0.000256735979396846,0.0222873496135529,0.0114929175579376
"8",0.00364056642969404,0.000687191791119115,0.11838237990114,0.0279276189494743,0.0291445241966044,0.0060809627634779,0.0101420017249867,0.000781784094736888,0.0151918137725215
"9",0.00436770993094237,0.062412682252685,0.0161260847325987,0.0104975443694304,0.0367613473963216,0.000666706728277179,0.0109910578133271,0.00184385026767412,0.0222979257997899
"10",0.00375855864748006,0.00511041559061613,0.0406423360990444,0.00221132212854339,0.00489701932086774,0.00347190078774253,0.17083527934484,0.00382779075113325,0.0157616449866331
"11",0.407915767961061,0.0834677014522674,0.00779881072715428,0.0630510224560634,0.00205609394605013,0.00155026694676256,0.00613958128232815,0.033874707626358,0.0258320681597922
"12",0.0130296032677941,0.00133910822624158,0.0280553102423713,0.0091187443940833,0.0138390684801815,0.00870679793857591,0.00851529884634593,0.732636338404391,0.0132070276556646
"13",0.027775365960374,0.0100681278716277,0.471339783263971,0.0141278427279718,0.00122931780666761,0.401725381398724,0.0176000447506364,0.0400691455293417,0.000915778701055212
"14",0.00365672116162538,0.292673491982012,0.00118450028419555,0.46090476210675,0.11972719392837,0.0145884588296882,0.107248125233811,0.0081007781251978,0.043479592971404
"15",0.0249369968552803,0.00757776761948423,0.00350724258962309,0.0554002911140995,0.21876848383466,0.00607672289366337,0.024241355963046,0.0118412828791698,0.0240173002792563
"16",0.0213354619560823,0.00877574766851327,0.011794077234513,0.153150918774828,0.0117163536430195,0.0130841611559385,0.318412157864827,0.00414570235869929,0.697719978621087
"17",0.0965211288329832,0.00353656871526774,0.0443726509412594,0.0128047443062725,0.025130862652174,0.0203130706849526,0.0352901377684014,0.00735623838595859,0.0217201989693203
"18",0.00264329039661562,0.0169761034972815,0.00817327870492839,0.0165355647924941,0.0777012039217252,0.0107559737789974,0.0191594785783328,0.0126608631718621,0.000575430649896546
"19",0.00251038859382206,0.0599901813681269,0.00881332043921964,0.0116809936940259,0.00367456054700663,0.00613264007175583,0.0211217500589668,0.0374704170620023,0.0210256697386138
"20",0.000600063650789221,0.0133890644936535,0.0137558572481298,0.00235939280838584,0.00139474323338506,0.019955630842366,0.0354699105085269,0.00396030731440871,0.014506737060713
