"","x"
"1",2
"2",7
"3",2
"4",5
"5",3
"6",5
"7",3
"8",6
"9",4
"10",4
"11",7
"12",5
"13",4
"14",2
"15",5
"16",3
"17",7
"18",7
"19",6
"20",6
"21",7
"22",7
"23",2
"24",5
"25",1
"26",1
"27",7
"28",6
"29",2
"30",1
"31",1
"32",1
"33",1
"34",7
"35",3
"36",4
"37",6
"38",6
"39",4
"40",3
"41",6
"42",5
"43",4
"44",4
"45",4
"46",1
"47",6
"48",6
"49",5
"50",5
"51",4
"52",5
"53",7
"54",4
"55",4
"56",6
"57",3
"58",2
"59",4
"60",5
"61",4
"62",4
"63",2
"64",6
"65",6
"66",3
"67",2
"68",2
"69",2
"70",6
"71",1
"72",4
"73",2
"74",2
"75",6
"76",5
"77",3
"78",1
"79",1
"80",5
"81",5
"82",1
"83",4
"84",1
"85",1
"86",5
"87",6
"88",5
"89",1
"90",5
"91",7
"92",4
"93",4
"94",5
"95",6
"96",4
"97",4
"98",5
"99",6
"100",5
"101",2
"102",3
"103",5
"104",4
"105",2
"106",2
"107",7
"108",2
"109",2
"110",6
"111",7
"112",6
"113",2
"114",5
"115",5
"116",7
"117",1
"118",3
"119",4
"120",7
"121",6
"122",3
"123",1
"124",6
"125",3
"126",1
"127",1
"128",5
"129",4
"130",4
"131",2
"132",7
"133",1
"134",7
"135",5
"136",7
"137",2
"138",1
"139",2
"140",7
"141",1
"142",6
"143",1
"144",6
"145",5
"146",1
"147",5
"148",5
"149",4
"150",2
"151",7
"152",2
"153",7
"154",4
"155",4
"156",6
"157",4
"158",5
"159",6
"160",5
"161",4
"162",5
"163",1
"164",3
"165",1
"166",4
"167",1
"168",3
"169",1
"170",4
"171",2
"172",3
"173",7
"174",7
"175",2
"176",7
"177",7
"178",2
"179",2
"180",1
"181",5
"182",3
"183",3
"184",5
"185",5
"186",1
"187",4
"188",7
"189",2
"190",4
"191",7
"192",3
"193",6
"194",4
"195",3
"196",3
"197",1
"198",3
"199",4
"200",4
