"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.000571907690492581,0.00882729997473691,0.0039458134191166,0.00090242051595802,0.00271208903488602,0.00372727601637149,0.010944809681162,0.00966997350883771,0.0421343883141401
"2",0.00507490879574268,0.00630704521743542,0.00359134386994688,0.0655570638677922,0.086083084108182,0.113393523104519,0.0429595844343865,0.00950174787360427,0.0427025620466339
"3",0.0360246697800061,0.00720668303896669,0.0562338311148201,0.01946243794713,0.0243347845879999,0.0194828347390801,0.0114790166165504,0.00038243097820842,0.00388417560025661
"4",0.218266121304187,0.131152275276518,0.0828797714581736,0.206404993157953,0.108832904336143,0.00552688142095867,0.00240419833379309,0.00806077373396306,0.0629472505949524
"5",0.0145145119412733,0.0258197697525488,0.0210651701424108,0.00779048022577026,0.0289490669671452,0.00392890350073288,0.0077592666549577,0.00706227219222324,0.0109761795756632
"6",0.196619375151591,0.185086041264778,0.023698635877058,0.0478764886443136,0.175097511983707,0.2697452433366,0.0166289250278124,0.0577461478380938,0.0122387829665883
"7",0.0420137823442686,0.00237565888473761,0.00540892917719126,0.00416686125420302,0.01357391807396,0.00316710777277358,0.000697017667368885,0.00693872163365924,0.0389351040987435
"8",0.0245821968153105,0.0147256168669874,0.0842958285282913,0.0265102192979483,0.0339655003490374,0.00148760578578086,0.0147808513585971,0.00035348140728002,0.0456837118252506
"9",0.0538314613635384,0.0170094340475458,0.00775066798201158,0.00643170765290238,0.00504117407558322,0.00201055951869037,0.00189511210176175,0.00442450789094228,0.017227486107501
"10",0.0753221030894636,0.053204674151611,0.0154453754725824,0.00019219335581374,0.00875888158702538,0.063065046151024,0.0977579286021964,0.00135336209612339,0.0166448176336222
"11",0.103683836517381,0.00510626869511687,0.019171112457897,0.00353809322754078,0.00525263393337047,0.00136602762437843,0.022113583810215,0.00178360505600233,0.0489567581824841
"12",0.00297536282822568,0.00332670394751532,0.000449349571284713,0.00635762366873476,0.00185663181907684,0.00320398226930359,0.380747748412705,0.375410116813202,0.0828968676643075
"13",0.00276742134071361,0.215267516818754,0.243479788383634,0.0134395195436712,0.231436344206075,0.154938231067896,0.0805377662671323,0.0166391280922772,0.021090213797743
"14",0.032159621410328,0.189373853955015,0.230238404076177,0.421047227286652,0.0358108840687695,0.0688454785075318,0.0223167684692874,0.021747815707695,0.0879838475053838
"15",0.035635229843101,0.0338419602310196,0.0117372841642266,0.0805535116373843,0.166769338572821,0.00646006910632378,0.0244795873364506,0.00696070224744416,0.0320190101600734
"16",0.00534886791357919,0.00437455830832784,0.0571547712623944,0.0672619305445172,0.0293420766278162,0.229329348713529,0.185002517322279,0.384306991023071,0.298309113574134
"17",0.0558016189968146,0.0481294940429158,0.0402936868800978,0.0158651580624045,0.00612022100076297,0.00876523502346801,0.0602237666737753,0.00888414190489676,0.0132941998773365
"18",0.0639808108843004,0.00570854179216275,0.0218115798468061,0.000729087689966666,0.021104967459641,0.036923888419301,0.0123867039408891,0.0549276610639382,0.0612352417746523
"19",0.0255049940187064,0.0165903975853062,0.0406625678918004,0.00466069954147236,0.00904523864557439,0.00121104308654769,0.00224305993084173,0.0230531752220058,0.0542431811619388
"20",0.00532119797097615,0.026566206148002,0.0306860884240801,0.00125228287787158,0.00591274856242478,0.00342171483518999,0.00264178735783836,0.000793243716532199,0.00659710753859509
