"","V1","V2","V3","V4","V5"
"1",0.000731283397805397,0.00494465681651725,0.00698994366387404,0.0365156656820343,0.0279448651480371
"2",0.009175668650848,0.00388870454788439,0.0215788522038801,0.00167023037511563,0.0205591032369846
"3",0.00900940625447709,0.0143765706650993,0.0215599054526265,0.0613438866431789,0.0141990963403894
"4",0.011464920207584,0.0315677224778924,0.000357910002997735,0.181948113863824,0.000167738327998042
"5",0.000526995568518027,0.622208421592515,0.057580352730138,0.0189538567052986,0.0126840478299845
"6",0.366166426595309,0.00205694381064349,0.00238255492711519,0.157885538550003,0.00789089644048909
"7",0.0278235861648831,0.0151282812978011,0.0464105517253899,0.00712065270558706,0.000387945332595812
"8",0.017559138707751,0.0243168131525214,0.024991496953533,0.332570171706523,0.000530010409268079
"9",0.000961474789772064,0.0115466222887199,0.670874566282039,0.0416713053844992,0.440191367346108
"10",0.0192908352322362,0.000579456863664896,0.00431622834161603,0.0203350381602731,0.0122500110378138
"11",0.00175945535443293,0.095815356203465,0.00872325157456218,0.0134458037575613,0.00777708093540162
"12",0.0164585655461602,0.00962904712041993,0.0127597801162606,0.0254153575982709,0.00274157327843736
"13",0.00779718108766936,0.00381263631138883,0.0207773863264048,0.0520459010722391,0.0186597711587806
"14",0.00167730703642432,0.0283559437047786,0.00645241691345628,0.00564843281669471,0.0405946192456492
"15",0.0145274435501194,0.00641529565602008,0.0110026302641733,0.00761559589295126,0.00346973009177797
"16",0.0232928363645892,0.0374675733180285,0.00751832431377985,0.00421452204707275,0.0176717797389645
"17",0.108460045612884,0.0424181659436777,0.00395879472585457,0.000490256725116336,0.0276040211601094
"18",0.318408892791111,0.00603907511811748,0.00766693258856442,0.0156904120280406,0.0142279560886809
"19",0.0214708453446482,0.000238112818649405,0.00653541756483717,0.00508871333926369,0.0230259385957188
"20",0.0234376917427779,0.0391946002921953,0.0575627033288972,0.0103305449464528,0.307422448256812
