"","x"
"1",8
"2",11
"3",7
"4",10
"5",4
"6",6
"7",5
"8",9
"9",6
"10",8
"11",2
"12",11
"13",11
"14",8
"15",8
"16",9
"17",9
"18",4
"19",9
"20",4
"21",2
"22",8
"23",10
"24",1
"25",8
"26",11
"27",5
"28",1
"29",1
"30",5
"31",8
"32",11
"33",5
"34",10
"35",11
"36",1
"37",11
"38",7
"39",10
"40",6
"41",8
"42",8
"43",3
"44",9
"45",6
"46",10
"47",8
"48",5
"49",10
"50",10
"51",10
"52",9
"53",3
"54",9
"55",4
"56",3
"57",7
"58",1
"59",3
"60",2
"61",9
"62",6
"63",7
"64",10
"65",2
"66",9
"67",4
"68",3
"69",1
"70",3
"71",10
"72",5
"73",2
"74",9
"75",2
"76",8
"77",1
"78",7
"79",10
"80",6
"81",11
"82",5
"83",11
"84",4
"85",5
"86",4
"87",10
"88",11
"89",3
"90",5
"91",8
"92",9
"93",6
"94",7
"95",3
"96",4
"97",2
"98",1
"99",11
"100",2
"101",2
"102",6
"103",8
"104",1
"105",8
"106",11
"107",6
"108",11
"109",8
"110",9
"111",4
"112",11
"113",1
"114",5
"115",2
"116",4
"117",7
"118",11
"119",6
"120",2
"121",2
"122",2
"123",6
"124",6
"125",4
"126",1
"127",1
"128",10
"129",6
"130",7
"131",4
"132",4
"133",8
"134",1
"135",11
"136",10
"137",6
"138",11
"139",5
"140",6
"141",3
"142",10
"143",6
"144",9
"145",2
"146",6
"147",6
"148",4
"149",9
"150",6
"151",1
"152",6
"153",3
"154",9
"155",5
"156",10
"157",6
"158",5
"159",10
"160",10
"161",6
"162",2
"163",8
"164",10
"165",9
"166",7
"167",8
"168",8
"169",7
"170",9
"171",4
"172",1
"173",9
"174",9
"175",3
"176",11
"177",8
"178",9
"179",3
"180",3
"181",3
"182",9
"183",7
"184",10
"185",5
"186",6
"187",2
"188",10
"189",11
"190",1
"191",2
"192",8
"193",2
"194",10
"195",9
"196",11
"197",11
"198",7
"199",2
"200",1
