"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.035934449316382,0.00979830823574409,0.0202370279007008,0.00430883899346504,5.29588661861814e-05,0.00579104160777238,0.0062887830908958,0.0295153018888709,0.00225170270315283
"2",0.0104875433222326,0.00540837943591998,0.0195399546440655,0.0805248789914342,0.0968531294005358,0.0127675651583204,0.100476800566342,0.00923151239225957,0.0589088069824502
"3",0.0062216248497109,0.0097274631680995,0.0138839106668139,0.0182182957605754,0.0179708918653703,0.0351907198595264,0.0141112244118425,0.0145364762660856,0.0187986055719153
"4",0.376716663697173,0.0208175052971378,0.129518895818824,0.00649989837752055,0.215814034298858,0.00163544787291332,0.00427165886913213,0.00879146092241495,0.00938419514638789
"5",0.0378900731714719,0.00035610935049207,0.00764132238978168,0.031221919559665,0.0401215329274227,0.000979657344824612,0.0238850020825278,0.00110370851409847,0.000692249694474756
"6",0.0213241926880495,0.475529776600974,0.00578457558514102,0.0263747878423991,0.00175136755330526,0.357898062625738,0.00680136388831489,0.0189863055542339,0.0248661831500422
"7",0.00217373526666643,0.00840248841309256,0.00724059494711655,0.0169175839603239,0.0449371699444922,0.0111391407774679,0.00241775875153412,0.00312160557717777,0.0151068279015541
"8",0.0226163968283059,0.00433213830391958,0.0964611699863115,0.00524888025183922,0.0098739241396585,0.0307574530573817,0.00936849651314863,0.00891807982614488,0.0140302221549049
"9",0.00825412467244478,0.106073060417674,0.0306108777716112,0.00393390220913693,0.000967442635317252,0.0128514040390437,0.00718987197279784,0.0162412529645132,0.0188984257929191
"10",0.0124489663180442,0.0111477910957423,0.0162344190256757,0.00828310488796771,0.0192474735581584,0.0216866090342922,0.128105344432281,0.0015207778216799,0.0128378437924476
"11",0.268206488005885,0.0515777905246154,0.00623213797132528,0.0334246244208446,0.0170400652545239,0.00715852051473262,0.0281624402113557,0.00570437732499171,0.00786907370871942
"12",0.00286135459126565,0.00587894172824847,0.00310065515639597,0.0119918787534226,0.0104908566089839,0.0162949648321246,0.0169162337553049,0.711164157919044,0.0163972169984325
"13",0.0109725236126633,0.00231724007032406,0.47866863142864,0.00931099535090453,0.0142937848752853,0.393577993432663,0.00848123099953225,0.0459433342883028,0.000664645414584428
"14",0.00849739222329026,0.251241592753936,0.00220697282777748,0.46508178608523,0.0809707384292531,0.00199944120915636,0.142668111692068,0.0347765450009513,0.022507433256071
"15",0.0477109365574436,0.0017197594749995,0.000798916819973999,0.109198149679903,0.294971999733717,0.0141671287611996,0.010230803619172,0.0078466706212748,0.0204774401168245
"16",0.00877196586208586,0.00659437972480076,0.00813932340451815,0.147975491673703,0.000974173228537976,0.00281379814955177,0.473459120496813,0.00809340315881671,0.711253975904896
"17",0.100381703769233,0.0110863107480034,0.0670328274900669,0.00611854238399366,0.000371921028342829,0.0366478953822133,0.00647505359241056,0.0171420096147339,0.00522975012815828
"18",0.000372761622423661,0.0111030906797807,0.066443368028913,0.00506365862357023,0.114041836148736,0.0040632603137403,0.00688019786506159,0.0170097831892051,0.0331182159833003
"19",0.0149569036223281,0.00381479877193104,0.00759755700606977,0.00325048900549079,0.00919295883524919,0.00681063309957469,0.00140860066424483,0.0390105091951701,0.000316907618471798
"20",0.00320020000290022,0.00307307520456533,0.012626861130277,0.0070522931886098,0.0100617406680659,0.0257692629277626,0.00240190252522024,0.00134272796002979,0.00639027798029252
