"","V1","V2","V3","V4","V5"
"1",0.00102589194658372,0.0118543914121322,0.0204086761289581,0.0204152950085995,0.0243163156768295
"2",0.00516225379550237,0.0226634734634147,0.0200483848248414,0.0171885571472116,0.0217751756001276
"3",0.003046951538421,0.0301782855479281,0.0243578222024261,0.00143056561065468,0.00432053513106609
"4",0.00516897761290815,0.00649243153271433,0.0122713188699965,0.114921141281399,0.00287050292107977
"5",0.000291695388706766,0.557245239981199,0.13568859670395,0.00243950214912014,0.0268981830896217
"6",0.41216011103105,0.00836061624377317,0.0126791573063149,0.130560165613704,0.012206037441829
"7",0.00844676647318124,0.00409891839917657,0.00906888516791833,0.00594935444069756,0.013797359342194
"8",0.0271834588335923,0.0202025186135197,0.0124511841868029,0.410769153838792,0.0101261473962592
"9",0.00618949447077367,0.0382380911107363,0.660214316423868,0.114651422503447,0.395934978228216
"10",0.00669612322060251,0.0455128030719757,0.0087985960013892,0.00168592272759869,0.0209631444707023
"11",0.0119187206688163,0.104611506456334,0.00368264177425275,0.0378456063249709,0.00467535845852313
"12",0.010468386459381,0.0389770305761249,0.00163073173103342,0.00230072572317737,0.00161468579299606
"13",0.0159461743755914,0.00738441810687484,0.0124952166646882,0.0032203205468266,0.0119022456400161
"14",0.0263114443720333,0.00548690980922179,0.0012459594138411,0.00211410005982526,0.0392413260808283
"15",0.00445865889820484,0.00597663483826186,0.0147457425862852,0.0693046154529151,0.00399753676252567
"16",0.0312957558641097,0.00637989011229785,0.0101506841487765,0.00419970191745192,0.00109342379736658
"17",0.0580074404124401,0.0230088601526675,0.00646884643122566,0.0200406122761406,0.000400771607652467
"18",0.270438043724,0.000452053349389703,0.0195408845260998,0.0125927587397823,0.0214494016440007
"19",0.0422789743207065,0.000312172516038356,0.00437692974262678,0.0253494834980631,0.000999952094973647
"20",0.0535046765933945,0.0625637547062191,0.00967542516470564,0.00302099513962199,0.381416918823192
