"","V1","V2","V3","V4","V5"
"1",0.0119815145184641,0.0522416955169858,0.0467755866505011,0.0403899450903173,0.0126401564145896
"2",0.023194022798968,0.0179230265286691,0.00689448200151356,0.0150043899786712,0.00129737712850442
"3",0.0355335605750707,0.00439009908656097,0.00576260847229743,0.0389557775687687,0.00263437657120752
"4",0.0126643689618383,0.00210743139760931,0.00677466289303547,0.259726990446553,0.0257790895952256
"5",0.00159908861010044,0.63231341185552,0.0924080653124558,0.0226718251651968,0.0160025663319611
"6",0.303839658612105,0.0101748193331773,0.00276863405351436,0.0193558200241954,0.00194774780672241
"7",0.0679263623409964,0.0260683057302706,0.0203724989302794,0.0168754041488788,0.0205767543717161
"8",0.0172086576214683,0.00460064120760254,0.0228049010613824,0.292204235609084,0.0256858811105348
"9",0.00549008066905364,0.0115798390413496,0.642699991587403,0.1108163583827,0.357397382545237
"10",0.0279172044060222,0.00453733535610428,0.0153325888823388,0.000740170413261271,0.0482955413302242
"11",0.0592082436337849,0.10289824263185,0.000197471741711713,0.00926792533767737,0.0220455851872168
"12",0.0138236649158657,0.0103814559481303,0.0147673714954423,0.0312579875952258,0.0152118920887981
"13",0.0185240473210275,0.0178013661455853,0.0133701471835983,0.00701827665149534,0.0226813879502011
"14",0.00367753271695457,8.30399822445724e-05,0.026269915972926,0.00493047412389959,0.0114127459590985
"15",0.0181480199619477,0.00963789493061841,0.038502556500621,0.0176085793339209,0.00407801200701234
"16",0.0355836550930514,0.0174197081687315,0.0122074890774726,0.0248837233526389,0.0160578278880027
"17",0.0850665080873095,0.0376787864601135,0.00233935994086841,0.0119061423231198,0.0217734079676928
"18",0.251661709917891,0.00189462860611751,0.0034466237617153,0.0102075488003244,0.00255653970236778
"19",0.00207776667406798,0.00336130883671173,0.0155096787627352,0.0150230902020484,0.00895409633755215
"20",0.00487433256401339,0.0329069632360483,0.0107953657181882,0.0511553354520225,0.362971631706135
