"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.000929727614522582,0.00261759948292345,0.00342100113652382,0.0182443778551927,0.00133929012556286,0.0128505954906528,0.00294519020719075,0.0226438960567052,0.00851538209597128
"2",0.0104457447753081,0.0164608848529203,0.0273468010263716,0.019136586268135,0.120741097600222,0.0459159882245375,0.0792373117134164,0.00220021268570241,0.0628076931685446
"3",0.0287743326243143,0.0315754872413777,0.0191027599003897,0.00921276844858132,0.00179232801882657,0.000524961717477484,0.0214806289175712,0.00761180712488469,0.0110388271164244
"4",0.304292657677015,0.0177728583568541,0.128902049508195,0.00268956237310262,0.137043393919523,0.00136740149391174,0.000415721460906518,0.00332762550857171,0.0322064688324294
"5",0.0350549835964667,0.0217808894620915,0.0135603756065906,0.00382476838835081,0.0172506085696362,0.000620999512100989,0.00330291587823747,0.00074957203895368,5.33925332528995e-06
"6",0.0653270559300412,0.435886996932733,0.0134494814921541,0.0250502181891531,0.00312300775123624,0.344943420095754,0.00470807811764689,0.010105612585722,0.0196872829255258
"7",0.0100268636409619,0.0139714279481462,0.0232714492505926,0.0110725153228447,0.00455087800661137,0.0101623578208892,0.00168968378048973,0.0165363760017967,0.00856970284566306
"8",0.0138372863961075,0.0275876327500565,0.0312930245377355,0.0371791166132687,0.00192010386580354,0.0101988661142775,0.0151471129131514,0.00218958524304107,0.00806193410189594
"9",0.0168178638133148,0.0131019173791606,0.0567360744986085,0.00927980352817843,0.0212674656954856,0.00484016709603424,0.0307167807658969,0.00227795877957318,0.000485984366462936
"10",0.00417558651084758,0.00128858334026401,0.0101434328197698,0.0211716336661835,0.010515560255425,0.00597550155840757,0.170883935440709,0.00563200251041532,0.00510645683527652
"11",0.236513655162267,0.0468565116859243,0.00647530252669181,0.0369248337092362,0.0052514279495899,0.00613196297609336,0.00281621375619132,0.00105174086199843,0.0116967939867747
"12",0.0121295282316393,0.023725502016359,0.00384050425907351,0.001137657245998,0.0205769520464751,0.0169453688986409,0.0163192981601562,0.705008277745678,0.00770069721675395
"13",0.000383816706257437,0.0108123466416485,0.474245602818916,0.0121656405575831,0.00572409869582894,0.428109115178707,0.0137300937739305,0.0950446011824018,0.00959699861020297
"14",0.0016295059301465,0.232317292014496,0.00428035820019959,0.492594220491389,0.180040389850855,0.0568615816961096,0.0636054365622486,0.0301765130478418,0.0561629483502006
"15",0.012256613344505,0.00596606485141195,0.00328113630815464,0.0311951316830879,0.327011159369838,0.0107097040954941,0.0272734576141253,0.00293328317649075,0.0179217672646459
"16",0.029657019986338,0.00101848690418025,0.0178419081828622,0.209119224948011,0.0214060202157907,0.00388991251121307,0.461841129402695,0.00271915086614063,0.694165063028648
"17",0.165392165507724,0.0477072011358605,0.0875020209041326,0.00317118092129024,0.00661856913886945,0.00165008984018488,0.0435860161002686,0.0390669145067754,0.00748313518941999
"18",0.0257567174215665,0.00979367349880074,0.0275935330569603,0.00967016906695513,0.0708011575742336,0.0287128772984333,0.0253655063270255,0.0156071461857694,0.0105993278109983
"19",0.0152430376584809,0.0292722320456048,0.0240644343526793,0.018221370545025,0.0154101612066613,0.00268957230534687,0.0033789988624545,0.0119396027570418,0.00563278957818004
"20",0.0113558374721758,0.0104864114591859,0.0236487496133979,0.0289392201784338,0.0276163301435249,0.00689955607573409,0.0115564902456883,0.0231781211344964,0.0225554074226564
