"","x"
"1",2
"2",7
"3",4
"4",2
"5",3
"6",2
"7",5
"8",6
"9",6
"10",2
"11",7
"12",1
"13",4
"14",7
"15",2
"16",3
"17",2
"18",4
"19",6
"20",7
"21",4
"22",7
"23",1
"24",3
"25",1
"26",6
"27",1
"28",2
"29",6
"30",4
"31",5
"32",1
"33",1
"34",7
"35",5
"36",1
"37",4
"38",6
"39",4
"40",3
"41",7
"42",1
"43",5
"44",4
"45",4
"46",3
"47",6
"48",6
"49",7
"50",5
"51",4
"52",3
"53",3
"54",6
"55",2
"56",3
"57",4
"58",1
"59",6
"60",7
"61",2
"62",1
"63",5
"64",3
"65",6
"66",3
"67",2
"68",1
"69",3
"70",7
"71",5
"72",4
"73",2
"74",1
"75",1
"76",6
"77",2
"78",1
"79",1
"80",2
"81",1
"82",4
"83",6
"84",1
"85",7
"86",1
"87",6
"88",5
"89",1
"90",3
"91",1
"92",4
"93",2
"94",6
"95",6
"96",3
"97",6
"98",5
"99",6
"100",7
"101",5
"102",6
"103",6
"104",4
"105",4
"106",5
"107",7
"108",1
"109",2
"110",6
"111",7
"112",6
"113",5
"114",5
"115",5
"116",5
"117",1
"118",3
"119",4
"120",7
"121",6
"122",4
"123",7
"124",3
"125",6
"126",1
"127",7
"128",6
"129",3
"130",4
"131",4
"132",4
"133",2
"134",4
"135",7
"136",1
"137",4
"138",1
"139",2
"140",1
"141",1
"142",3
"143",1
"144",6
"145",7
"146",7
"147",5
"148",7
"149",4
"150",2
"151",1
"152",2
"153",6
"154",4
"155",6
"156",6
"157",3
"158",5
"159",6
"160",5
"161",7
"162",1
"163",4
"164",3
"165",5
"166",4
"167",1
"168",6
"169",3
"170",7
"171",2
"172",6
"173",2
"174",3
"175",7
"176",6
"177",5
"178",6
"179",5
"180",2
"181",1
"182",3
"183",3
"184",5
"185",5
"186",3
"187",5
"188",7
"189",7
"190",4
"191",1
"192",6
"193",6
"194",4
"195",3
"196",4
"197",5
"198",3
"199",4
"200",4
