"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.000117015215029752,0.00947568818541517,0.0145727675565901,0.0153547968615518,0.0234779284781892,0.0143060559215032,0.00896750623477853,0.00402939150760168,0.0197797818056366
"2",0.0246390803776968,0.00110071052618798,0.00974669264708833,0.0178486820795887,0.0850998764561761,0.0379036352132252,0.0845437791612628,0.0132186014686235,0.0573959729643566
"3",0.0127953293911406,0.00601770168576572,0.0268425561759688,0.00850217255114135,0.00194097930137741,0.00187117374543038,0.0158147487010619,0.0104015602941067,0.00161568802811179
"4",0.357128415353615,0.0426194065838758,0.178048477470646,0.00459176213624094,0.167979248323307,0.0026903390088026,0.00834034507936918,0.00960650887771498,0.00137724408443095
"5",0.0424369315687394,0.0508794825885561,0.00722507074804678,0.000848917874366541,0.0302314426181127,0.016427193626672,0.00535703431757476,0.0131802585077866,0.0291677940011133
"6",0.0466386056675401,0.411274492632583,0.000396964412023751,0.02281875296446,0.0231849838186919,0.373238825734233,0.0170023387051926,0.0202412032410575,0.00865092094696135
"7",0.0444975928722922,0.0171290082530892,0.0111780575906336,0.0259299406403979,0.0043734248686541,0.0182024589804021,0.0427775793892605,0.018056295862423,0.000168444728794445
"8",0.0024428898119872,0.00371253727648385,0.0681271076535191,0.00536290298887793,0.00217673446759853,0.018915428871928,0.0176400367129565,0.0205489112318453,0.000838937575674734
"9",0.00504281259250068,0.028293899830355,0.0117312480105631,0.0140436585946273,0.0323453601049491,0.0267377356935616,0.0276127881324171,0.0105468083309707,0.0336639017377703
"10",0.0202467043223864,0.0117164332858074,0.0200592701763516,0.00875991053186076,0.00408115757527843,0.0229546005693569,0.117429218706356,0.00177446963234163,0.019299969617795
"11",0.2415261762598,0.0758112999841617,0.0165209678717067,0.0127783890577427,0.075086771146637,0.00205354176877774,0.0287536828101831,0.00162999277348801,0.00620010574158791
"12",0.00143864468394955,8.66106362112118e-05,0.00263827071048044,0.00495642746411193,0.0121549748322034,0.00338361280242312,0.00366223661667779,0.719166703460803,0.0072281604945743
"13",0.00152568018482801,0.00537838211085862,0.464850643541705,0.052101824217079,0.0179491736996059,0.380005059292999,0.0120312088056015,0.0202224091009364,0.00492122284956934
"14",0.0368664262440267,0.281809753977084,0.00438569036194768,0.542729648385251,0.144379998022582,0.00739238295293153,0.0875447315094856,0.0542480269785032,0.0267404081425526
"15",0.0151115084586504,0.00657737834010911,0.0126392819448464,0.0527769469031924,0.201486631959059,0.0211049662254158,0.0200006477598807,0.00644787757097651,0.0383042980008645
"16",0.00226159286788517,0.0305847955080858,0.0206071591552456,0.146649387934987,0.0123174330283926,0.0391427533157135,0.462903392258344,0.0031695222450875,0.689849663999284
"17",0.124844029251494,0.000247059405062244,0.0622487855904526,0.0116531223869983,0.0240101706049629,0.00395501168739186,0.00193003336739738,0.00463502594205273,0.00757288389236028
"18",0.012829373992409,0.000119704298612633,0.0178473552638512,0.0219585455036639,0.117710476543036,0.00208938666358465,0.026160141862593,0.0551919637339221,0.0188319667682821
"19",0.00691487455144866,0.0140094847285744,0.0202559854758931,0.00317013141301256,0.0180496403718991,0.000115899551866801,0.00357840833481564,0.00265286178203968,0.00423444774062381
"20",0.00069631633258138,0.00315617016312105,0.03007764764244,0.0271640795108479,0.00196359377928691,0.00750993837378117,0.0079501415347907,0.0110316074577192,0.0241581868796561
