"","V1","V2","V3","V4","V5"
"1",0.0102816391515135,0.0447592290247524,0.0144521645515684,0.0548776580054219,0.0183707490618231
"2",0.0441154107406562,0.0311506998087286,0.019671260768507,0.053259072789002,0.0761341881085824
"3",0.0221469821522543,0.0149156294789586,0.0236827806931252,0.0255928062492803,0.0112257649901746
"4",0.0151016740247924,0.0636588872524817,0.063846842266489,0.0205747818997164,0.044199134810008
"5",0.043835365031641,0.145554501083937,0.205375128311402,0.110976141032655,0.107436323043298
"6",0.100765359973955,0.0790669996081542,0.0571792590473111,0.0641402031450717,0.139885511124844
"7",0.104664015330267,0.0647481412215158,0.0405898708554053,0.0598095148988931,0.0731549196890118
"8",0.0268422265989186,0.0206204221677754,0.043423786543352,0.0649921584519047,0.0706455901123627
"9",0.0862355768850517,0.031542541492823,0.0961434104784777,0.0637318665579976,0.0619735847781414
"10",0.0298778802569837,0.00598657397917971,0.0379483395663363,0.0485263329253851,0.00771592846673384
"11",0.0220369348110716,0.0266578673529413,0.0200278650270531,0.0203522662485214,0.0135384916307933
"12",0.0756514642819105,0.0573538799630043,0.024818067480146,0.0613114702574742,0.0558459124667217
"13",0.027203387243398,0.00757182790205843,0.0419570976706653,0.0441816533896647,0.012609734852362
"14",0.0532680411633942,0.149026432378632,0.0571723577313236,0.0066776193458373,0.0510708653800566
"15",0.0441857423601071,0.0205743988135152,0.0604407194079771,0.149586908398247,0.0415222215223688
"16",0.0872188752305929,0.0127783076410765,0.0154467387873918,0.057440430333193,0.0430694669015123
"17",0.0410436778159203,0.0685050377489341,0.0168300029830134,0.00452847862033819,0.0254611143752185
"18",0.089302902333516,0.0958666397041922,0.0623988655165738,0.049393656332078,0.0877964280598528
"19",0.00609616745285258,0.0362320417817004,0.053085946502683,0.0141821287510781,0.0132331084189606
"20",0.0701266771612026,0.0234299415956389,0.0455094958111983,0.0258648523682415,0.0451109622071735
