"","V1","V2","V3","V4","V5"
"1",0.00855053631007049,0.0033516446144044,0.00273362381927735,0.00626951201360158,0.0200433277440752
"2",0.00610390348835058,0.0230666521132588,0.0297368444247743,0.00448526494036777,0.0565776814232958
"3",0.00198302345341025,0.00782410900871964,0.0131058680624965,0.00358372437947896,0.000676420399605332
"4",0.0289018068718241,0.017250461356722,0.0288952581271322,0.155607461622359,0.00454838891513392
"5",0.00090962548362501,0.555330600330147,0.0731520202659537,0.0404943880627994,0.0482519577969661
"6",0.328909152586198,0.0121073645668925,0.0566545712931167,0.0743800474408101,0.00767894346339454
"7",0.00105892182461644,0.0351464191678668,0.0434072286329503,0.0271607037388573,0.0298906304415552
"8",0.0137775508079046,0.00751164574866968,0.0123013132821387,0.354857829857257,0.000640359989056062
"9",0.0104065505282477,0.0261109715080015,0.523715131759783,0.141902426749118,0.349579986447571
"10",0.0118287987114593,0.0113438375410413,0.0361994737923696,0.00420244157560289,0.0292593918285052
"11",0.0163825296385788,0.128081969796321,0.0280803452306522,0.00919309820376066,0.0130419302368725
"12",0.00712672682558472,0.0210712087218447,0.00989838969611592,0.0334144772143563,0.00113629531939663
"13",0.0390186095651463,0.00858148418617535,0.0368454589208539,0.00295161067986574,0.0118293741816836
"14",0.0290417973741154,0.0151236954042651,0.00227273133290953,0.00475245524750879,0.0351012462599592
"15",0.00319907159502371,0.00627444248399684,0.03331692250441,0.0451370714329901,0.000740581354596401
"16",0.0251247914116295,0.0133320457927583,0.000693302873315375,0.00028481476862921,0.0391042592074917
"17",0.146638290011935,0.0376955645520763,0.0235618082791731,0.0686638613990457,0.0140930292127822
"18",0.245283598488377,0.0167665555173483,0.0135174236067627,0.000949852236152468,0.0284750669859505
"19",0.00871915308070244,0.0287103414594045,0.00567795957012378,0.0108037580970341,0.0132529255806352
"20",0.0670355619432005,0.0253189861300861,0.0262343245256909,0.0109052003404039,0.296078203211473
