"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.00838949179594854,0.00940893661463325,0.0507842615117167,0.00266889639573291,0.0133428375709108,0.0190000882194409,0.00601586096167047,0.0202625740644234,0.0167403992110281
"2",0.0244972726972878,0.0288363482480881,0.00109532114894138,0.0101528813416323,0.106766111119272,0.00796564355669095,0.0345275856798636,0.0036391627493908,0.0212951813167172
"3",0.0201819630671562,0.00872213990685831,0.00224194338636194,0.00448234806522674,0.00949721626675729,0.00653119492978222,0.0199191770544687,0.0109868987505663,0.0479247319454392
"4",0.28766805396153,0.00910579467101959,0.163344615159834,0.00810924831516379,0.280410479965357,0.0116681103609875,0.0113062113976202,0.00647799694656432,0.0151468439110365
"5",0.0521942950342763,0.00853177210408382,0.0137769803899713,0.00603455131293152,0.0152941490754653,0.00780063251080023,0.000857843645602361,0.00197959769581246,0.00836730972325891
"6",0.0170007091399864,0.435204450729244,0.00182195980800684,0.00119534926255601,0.0087867164128636,0.329484540473059,0.00381013454252947,0.0152367471001314,0.0178852679742801
"7",0.00181364693859095,0.040361799454472,0.00183254984279485,0.0110310925481858,0.0224934014404127,0.0385255745076415,0.0174905918891452,0.00559299607271582,0.0269734468523383
"8",0.0197755176464366,0.00197646392960046,0.0952536341759059,0.00592720273828322,0.00418978873433168,0.0249389784857762,0.00792630221910985,0.0199384922643395,0.00142376986507864
"9",0.00579435328313203,0.0147804550661963,0.0188367255681121,0.00248026999745282,0.0143435051924612,0.0357911781750312,0.00526062226944074,0.0127736468453765,0.000401910742058353
"10",0.00499542583236758,0.000378352946183704,0.0299210197170996,0.0408750284009073,0.00866535754209993,0.00549071814924784,0.0845660213224928,0.0125437517493524,0.00491561274479685
"11",0.318954564117471,0.0397536354951358,0.0149858241783138,0.0245991968463758,0.00393626173572597,0.0157392407208702,0.0463902607081518,0.00750275726133632,0.00765065596788927
"12",0.00284661645490845,0.00624858952107669,0.00536089405102409,0.00537237870902664,0.00395650701567139,0.0104915155916768,0.0147469769515132,0.814011320336501,0.027601411460214
"13",0.0115624965530072,0.0481020374829629,0.459340997603209,0.0165065836052015,0.00287926561082449,0.364509487516141,0.00170301368305264,0.0214778529868233,0.000850667474278466
"14",0.0215012058241343,0.2332852464296,0.00605997517506782,0.498003312907722,0.142409933565993,0.0220549764800556,0.121585927070794,0.0036724608146188,0.0213764675687523
"15",0.0117241814752939,0.00714853189476557,0.00756258749616264,0.0705225066883133,0.278859390562956,0.0146868222802698,0.0668091648247862,0.000647743652911641,0.0119933913254063
"16",0.0215006063096958,0.0197132596874899,0.0213799231127509,0.211777223509442,0.0157877256727729,0.0375648228908165,0.479499938505026,0.00215689878249087,0.689349337845546
"17",0.137121326515923,0.0260001813169412,0.0840883711186389,0.0129685349621163,0.00114670130510342,0.0123269299620434,0.052325822543013,0.0192130444039886,0.0175908517379606
"18",0.0256909069617711,0.0407242418643133,0.000918032259850811,0.00384279377841745,0.050665544101857,0.0121531812564061,0.0137355944738686,0.00111117557570415,0.0214839468547971
"19",0.00155036644578371,0.00856100638644769,0.0158193435459571,0.0444648094824094,0.00342978726008671,0.0172484339767275,0.00126657066323284,0.00237627645484708,0.0184835569474856
"20",0.00523699994529896,0.0131567562508871,0.00557504075028119,0.0189857911329029,0.0131393198490773,0.00602792995653452,0.0102563795946187,0.0183986054921058,0.0225452385316387
