"","x"
"1",8
"2",1
"3",6
"4",7
"5",1
"6",7
"7",6
"8",10
"9",2
"10",8
"11",2
"12",4
"13",11
"14",8
"15",3
"16",9
"17",8
"18",4
"19",9
"20",4
"21",7
"22",10
"23",1
"24",10
"25",3
"26",11
"27",5
"28",4
"29",8
"30",2
"31",9
"32",3
"33",5
"34",8
"35",10
"36",2
"37",11
"38",9
"39",2
"40",8
"41",4
"42",1
"43",3
"44",10
"45",9
"46",10
"47",8
"48",6
"49",3
"50",4
"51",6
"52",7
"53",10
"54",9
"55",1
"56",1
"57",9
"58",8
"59",11
"60",9
"61",9
"62",4
"63",7
"64",10
"65",1
"66",9
"67",4
"68",3
"69",1
"70",4
"71",10
"72",9
"73",8
"74",11
"75",2
"76",9
"77",2
"78",7
"79",1
"80",8
"81",3
"82",5
"83",11
"84",9
"85",5
"86",4
"87",1
"88",3
"89",4
"90",5
"91",8
"92",11
"93",5
"94",6
"95",7
"96",9
"97",2
"98",1
"99",11
"100",4
"101",3
"102",5
"103",2
"104",11
"105",8
"106",8
"107",4
"108",9
"109",11
"110",11
"111",3
"112",8
"113",4
"114",2
"115",2
"116",10
"117",6
"118",11
"119",4
"120",3
"121",10
"122",6
"123",3
"124",6
"125",7
"126",1
"127",7
"128",9
"129",7
"130",4
"131",5
"132",2
"133",7
"134",3
"135",1
"136",9
"137",3
"138",2
"139",3
"140",6
"141",7
"142",5
"143",7
"144",11
"145",5
"146",6
"147",9
"148",9
"149",8
"150",5
"151",6
"152",9
"153",3
"154",9
"155",9
"156",10
"157",2
"158",9
"159",10
"160",10
"161",6
"162",2
"163",8
"164",3
"165",5
"166",6
"167",1
"168",8
"169",7
"170",8
"171",4
"172",1
"173",6
"174",8
"175",3
"176",10
"177",2
"178",2
"179",3
"180",3
"181",6
"182",9
"183",7
"184",5
"185",7
"186",6
"187",4
"188",10
"189",11
"190",1
"191",2
"192",8
"193",3
"194",1
"195",5
"196",4
"197",5
"198",6
"199",5
"200",7
