"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.0151541380381192,0.000645981980261238,0.0129788576275127,0.0507551127235738,0.00554015262491332,0.00515784064240031,0.00925282761166497,0.0258860773154029,0.00738638093616829
"2",0.012445511627317,0.00569373060204794,0.00815008915994128,0.00605971384041907,0.107493703489472,0.029108875657802,0.0571961651911545,0.000857352847690803,0.0756577864267243
"3",0.0216065642906365,0.00295144604871684,0.00501652461420123,0.0451163148983018,0.00122682512827497,0.039775311989482,0.00274179343610075,0.000746802374929976,0.0480430053514093
"4",0.177670116771056,0.00418278999506657,0.0995600487388141,0.0238114491167452,0.191406696557833,0.0316277590753952,0.00233182350436929,0.0758446229056769,0.00374774932581083
"5",0.0785806855058708,0.0125566169801722,0.00272446452848304,0.00980904587436443,0.0222752884462288,0.00730146600392761,0.0156384037270969,0.0218647327579039,0.0494432002363724
"6",0.0090809205391463,0.522808582742844,0.00763197942038214,0.00559220580919752,0.0186663080443957,0.37399824781979,0.0427163455092673,0.0209206681060546,0.0697396152782064
"7",0.000145509173909043,0.0105710832362035,0.0219517429909051,0.0151683894641329,0.00108802018431308,0.00247893305562692,0.0214693406337541,0.0316879018259492,0.0474743477081509
"8",0.0103236255187739,0.00336703146047299,0.140509751468507,0.000602048587945186,0.0338051335327303,0.0105839922427956,0.0268914251125114,0.00767484636491602,0.00593208728151283
"9",0.0345073963616605,0.0365034928710593,0.0167947302838101,0.00108035479263334,0.0103596947314263,0.00267581434052412,0.00316381646264342,0.00548734878640275,0.00161627173648033
"10",0.0257684615571871,0.0226446773290401,0.0210134375282077,0.0121128174847627,0.00451715950401585,0.00256738383044603,0.157220896466875,0.0066773758925768,0.00340231483489604
"11",0.443010618171004,0.0218285945056111,0.00619383357908811,0.00588918784905711,0.0140121801648571,0.00493714012760158,0.00879595599732992,0.000598603167829308,0.00539051708731626
"12",0.012674583643806,0.0078947537590126,0.0108126220140068,0.00206750212416289,0.045242135943656,0.0461889318534563,0.00443327881666733,0.692520977797198,0.0181022278112627
"13",0.0128547041580446,0.00511518174565367,0.481716917131083,0.00172290151774854,0.00941981494156643,0.30199090995089,0.00704424497922986,0.0367907903027168,0.000752322442224506
"14",0.00509891689926456,0.242561603300512,0.00349184593293215,0.462265793408917,0.0779447521835859,0.00408633764270706,0.10468131325211,0.0377215263829109,0.017868301847116
"15",0.0169363760082517,0.0235718857829551,0.0010699175468377,0.0647286564264954,0.296084059521128,0.0487914007493227,0.0134514674200642,0.00194487085283862,0.0335575570723375
"16",0.00178407390240727,0.00967750543718116,0.0204225911121307,0.245612694575883,0.00864203990982038,0.0002775307281666,0.492868184744547,0.00784491500354076,0.585983735600726
"17",0.0985623487358519,0.00357688130975553,0.0270906707819063,0.0057080965230233,0.0754836324133788,0.0290308658648052,0.0011056290168461,0.00236990916611365,0.0134614413739346
"18",0.00257913855551054,0.0156821600917193,0.0191825182555608,0.0022081455178557,0.0555873918134255,0.055140384861524,0.0130202692304998,0.00275170199730229,0.00418397388896707
"19",0.0176018187659925,0.0098204104378752,0.0358347741369784,0.0390747180951501,0.0198185165407106,0.00216245882707692,0.0130658430933917,0.00425728266304636,0.0011688430922421
"20",0.003614491776191,0.0383455903838388,0.0578526831487122,0.000614851369631267,0.00138649432426785,0.00211841473625956,0.00291097579387677,0.0155516934889997,0.00708832066814191
