"","V1","V2","V3","V4","V5"
"1",0.00247727559859058,0.0183720862886988,0.0137457206625229,0.0150724428636937,0.0284275068652505
"2",0.0908241487815664,0.0248344745544912,0.000916688824409153,0.0599555174038407,0.00582026310115262
"3",0.0216401088106971,0.0155054146061863,0.000542937043201621,0.0773825618263464,0.00621039314120038
"4",0.0645259995085684,0.00146925423282553,0.00500023709988676,0.171467967072464,0.0154374982561036
"5",0.00595586912277599,0.621097354303989,0.103771755096577,0.00873180976929849,0.064542609110223
"6",0.154538581415552,0.00614708778287832,0.0134032779251838,0.0207298466280375,0.0019691976363941
"7",0.0140606204737371,0.0118260246730502,0.0143117437442198,0.0266175128075353,0.00710623377716483
"8",0.0100910746936388,0.00879101338602031,0.000440458577594345,0.403426688083301,0.00338371328407568
"9",0.0187640616245226,0.0177202069439226,0.635703353995518,0.0747469709498919,0.416923535118073
"10",0.00299141010477242,0.00273011036317235,0.0025016092675889,0.0301083267212468,0.0192882518501972
"11",0.00318564933687084,0.12701218764498,0.00602179973531233,0.0241148546806019,6.02203424461315e-05
"12",0.0144145521403797,0.00375319768534498,0.0384564078077818,0.0236968517092184,0.0106937903332435
"13",0.0101757476802336,0.0010639009057746,0.00812623469360696,0.0161888060498432,0.0111550301109436
"14",0.00464015350116629,0.00600091663321437,0.0293203843144743,0.00172227309758175,0.000317837876895072
"15",0.017547798537065,0.0200911240860827,0.0328138815503188,0.0219146263073196,0.0121326115104867
"16",0.00980424855471249,0.0376193866527342,0.032495311089412,0.00365204731498382,0.0739351536256543
"17",0.147644512712784,0.0628654938562913,0.00853387414257874,0.00678970440499845,0.00165361004435751
"18",0.360611827662808,0.00791675945232446,0.0361085685462854,0.00335210416606542,0.00975214386005358
"19",0.0145160533574275,0.00141383067934107,0.0119286596907282,0.000113252388225675,0.0105665364303821
"20",0.0315903063821313,0.00377017526867819,0.00585709619279945,0.0102158357555065,0.300623863725703
